,date,name,ratio,div
177,2017-05-09,윤지성,100.0,0.0
178,2017-05-09,이기원,5.0,0.0
179,2017-05-09,김태우,59.0,1.0
180,2017-05-09,서성혁,100.0,1.0
181,2017-05-09,이우진,93.0,1.0
182,2017-05-09,김태동,49.0,1.0
183,2017-05-09,이인수,15.0,1.0
184,2017-05-09,김종현,49.0,2.0
185,2017-05-09,이대휘,100.0,2.0
186,2017-05-09,유선호,54.0,2.0
187,2017-05-09,김남형,2.0,2.0
188,2017-05-09,저스틴,6.0,2.0
189,2017-05-09,김상빈,6.0,3.0
190,2017-05-09,김동한,16.0,3.0
191,2017-05-09,임영민,51.0,3.0
192,2017-05-09,김사무엘,100.0,3.0
193,2017-05-09,이광현,7.0,3.0
194,2017-05-09,김상균,26.0,4.0
195,2017-05-09,라이관린,100.0,4.0
196,2017-05-09,정동수,15.0,4.0
197,2017-05-09,정정,3.0,4.0
198,2017-05-09,이의웅,24.0,4.0
199,2017-05-09,강다니엘,100.0,5.0
200,2017-05-09,김용국,3.0,5.0
201,2017-05-09,주학년,19.0,5.0
202,2017-05-09,옹성우,21.0,5.0
203,2017-05-09,김용진,4.0,5.0
204,2017-05-09,정세운,62.0,6.0
205,2017-05-09,권현빈,100.0,6.0
206,2017-05-09,김성리,4.0,6.0
207,2017-05-09,주진우,33.0,6.0
208,2017-05-09,배진영,71.0,6.0
209,2017-05-09,이유진,26.0,7.0
210,2017-05-09,박성우,33.0,7.0
211,2017-05-09,하성운,55.0,7.0
212,2017-05-09,황민현,100.0,7.0
213,2017-05-09,김동빈,74.0,7.0
214,2017-05-09,우진영,10.0,8.0
215,2017-05-09,노태현,65.0,8.0
216,2017-05-09,강동호,100.0,8.0
217,2017-05-09,김동현,18.0,8.0
218,2017-05-09,윤희석,9.0,8.0
219,2017-05-09,변현민,3.0,9.0
220,2017-05-09,이준우,1.0,9.0
221,2017-05-09,윤재찬,2.0,9.0
222,2017-05-09,박지훈,100.0,9.0
223,2017-05-09,이건희,10.0,9.0
224,2017-05-09,유회승,20.0,10.0
225,2017-05-09,안형섭,100.0,10.0
226,2017-05-09,박우담,42.0,10.0
227,2017-05-09,타카다켄타,26.0,10.0
228,2017-05-09,최민기,46.0,10.0
229,2017-05-09,홍은기,11.0,11.0
230,2017-05-09,여환웅,7.0,11.0
231,2017-05-09,장문복,100.0,11.0
232,2017-05-10,서성혁,25.0,0.0
233,2017-05-10,김사무엘,81.0,0.0
234,2017-05-10,하성운,51.0,0.0
235,2017-05-10,배진영,100.0,0.0
236,2017-05-10,정세운,57.0,0.0
237,2017-05-10,김상균,78.0,1.0
238,2017-05-10,김동현,46.0,1.0
239,2017-05-10,김동한,32.0,1.0
240,2017-05-10,김용국,37.0,1.0
241,2017-05-10,주진우,100.0,1.0
242,2017-05-10,김남형,11.0,2.0
243,2017-05-10,윤희석,51.0,2.0
244,2017-05-10,정동수,66.0,2.0
245,2017-05-10,박성우,100.0,2.0
246,2017-05-10,김동빈,78.0,2.0
247,2017-05-10,이유진,17.0,3.0
248,2017-05-10,정정,4.0,3.0
249,2017-05-10,라이관린,100.0,3.0
250,2017-05-10,유선호,40.0,3.0
251,2017-05-10,김태동,9.0,3.0
252,2017-05-10,이의웅,28.0,4.0
253,2017-05-10,박우담,16.0,4.0
254,2017-05-10,김종현,56.0,4.0
255,2017-05-10,이준우,5.0,4.0
256,2017-05-10,황민현,100.0,4.0
257,2017-05-10,김용진,6.0,5.0
258,2017-05-10,김성리,1.0,5.0
259,2017-05-10,이우진,10.0,5.0
260,2017-05-10,김예현,1.0,5.0
261,2017-05-10,박지훈,100.0,5.0
262,2017-05-10,이인수,3.0,6.0
263,2017-05-10,권현빈,63.0,6.0
264,2017-05-10,강동호,100.0,6.0
265,2017-05-10,최민기,20.0,6.0
266,2017-05-10,저스틴,6.0,6.0
267,2017-05-10,우진영,15.0,7.0
268,2017-05-10,노태현,34.0,7.0
269,2017-05-10,이광현,7.0,7.0
270,2017-05-10,임영민,100.0,7.0
271,2017-05-10,이기원,26.0,7.0
272,2017-05-10,윤재찬,1.0,8.0
273,2017-05-10,유회승,2.0,8.0
274,2017-05-10,홍은기,3.0,8.0
275,2017-05-10,강다니엘,100.0,8.0
276,2017-05-10,김재환,8.0,8.0
277,2017-05-10,타카다켄타,11.0,9.0
278,2017-05-10,변현민,6.0,9.0
279,2017-05-10,김상빈,2.0,9.0
280,2017-05-10,장문복,100.0,9.0
281,2017-05-10,이건희,27.0,9.0
282,2017-05-10,옹성우,99.0,10.0
283,2017-05-10,윤지성,88.0,10.0
284,2017-05-10,박우진,31.0,10.0
285,2017-05-10,이대휘,100.0,10.0
286,2017-05-10,김태우,20.0,10.0
287,2017-05-10,안형섭,66.0,11.0
288,2017-05-10,여환웅,8.0,11.0
289,2017-05-10,주학년,100.0,11.0
290,2017-05-11,장문복,100.0,0.0
291,2017-05-11,김남형,2.0,0.0
292,2017-05-11,유회승,7.0,0.0
293,2017-05-11,홍은기,9.0,0.0
294,2017-05-11,이우진,24.0,0.0
295,2017-05-11,김종현,34.0,1.0
296,2017-05-11,임영민,29.0,1.0
297,2017-05-11,강동호,84.0,1.0
298,2017-05-11,라이관린,100.0,1.0
299,2017-05-11,김성리,2.0,1.0
300,2017-05-11,김태우,34.0,2.0
301,2017-05-11,김상균,49.0,2.0
302,2017-05-11,김사무엘,100.0,2.0
303,2017-05-11,이의웅,41.0,2.0
304,2017-05-11,저스틴,16.0,2.0
305,2017-05-11,변현민,3.0,3.0
306,2017-05-11,이광현,2.0,3.0
307,2017-05-11,유선호,25.0,3.0
308,2017-05-11,김동현,11.0,3.0
309,2017-05-11,박지훈,100.0,3.0
310,2017-05-11,하성운,12.0,4.0
311,2017-05-11,배진영,18.0,4.0
312,2017-05-11,박우담,9.0,4.0
313,2017-05-11,강다니엘,100.0,4.0
314,2017-05-11,김태동,7.0,4.0
315,2017-05-11,김상빈,4.0,5.0
316,2017-05-11,주학년,100.0,5.0
317,2017-05-11,윤재찬,6.0,5.0
318,2017-05-11,권현빈,87.0,5.0
319,2017-05-11,김용국,21.0,5.0
320,2017-05-11,주진우,73.0,6.0
321,2017-05-11,서성혁,42.0,6.0
322,2017-05-11,안형섭,100.0,6.0
323,2017-05-11,윤희석,25.0,6.0
324,2017-05-11,정정,12.0,6.0
325,2017-05-11,김예현,3.0,7.0
326,2017-05-11,김용진,13.0,7.0
327,2017-05-11,이대휘,100.0,7.0
328,2017-05-11,최민기,21.0,7.0
329,2017-05-11,정동수,10.0,7.0
330,2017-05-11,김동빈,11.0,8.0
331,2017-05-11,황민현,100.0,8.0
332,2017-05-11,노태현,19.0,8.0
333,2017-05-11,이유진,25.0,8.0
334,2017-05-11,김동한,14.0,8.0
335,2017-05-11,정세운,34.0,9.0
336,2017-05-11,옹성우,100.0,9.0
337,2017-05-11,윤지성,58.0,9.0
338,2017-05-11,이기원,6.0,9.0
339,2017-05-11,이건희,42.0,9.0
340,2017-05-11,박성우,84.0,10.0
341,2017-05-11,여환웅,36.0,10.0
342,2017-05-11,이인수,20.0,10.0
343,2017-05-11,타카다켄타,86.0,10.0
344,2017-05-11,우진영,100.0,10.0
345,2017-05-11,김재환,94.0,11.0
346,2017-05-11,이준우,12.0,11.0
347,2017-05-11,박우진,100.0,11.0
348,2017-05-12,안형섭,23.0,0.0
349,2017-05-12,박지훈,100.0,0.0
350,2017-05-12,김예현,4.0,0.0
351,2017-05-12,정세운,30.0,0.0
352,2017-05-12,김상빈,2.0,0.0
353,2017-05-12,서성혁,24.0,1.0
354,2017-05-12,이유진,33.0,1.0
355,2017-05-12,정동수,14.0,1.0
356,2017-05-12,윤지성,100.0,1.0
357,2017-05-12,최민기,31.0,1.0
358,2017-05-12,강다니엘,100.0,2.0
359,2017-05-12,김남형,1.0,2.0
360,2017-05-12,김동빈,5.0,2.0
361,2017-05-12,타카다켄타,5.0,2.0
362,2017-05-12,황민현,28.0,2.0
363,2017-05-12,윤재찬,4.0,3.0
364,2017-05-12,주학년,100.0,3.0
365,2017-05-12,김동현,36.0,3.0
366,2017-05-12,김재환,31.0,3.0
367,2017-05-12,홍은기,15.0,3.0
368,2017-05-12,라이관린,100.0,4.0
369,2017-05-12,윤희석,6.0,4.0
370,2017-05-12,유회승,5.0,4.0
371,2017-05-12,옹성우,78.0,4.0
372,2017-05-12,변현민,4.0,4.0
373,2017-05-12,배진영,100.0,5.0
374,2017-05-12,임영민,68.0,5.0
375,2017-05-12,정정,8.0,5.0
376,2017-05-12,박우담,49.0,5.0
377,2017-05-12,우진영,20.0,5.0
378,2017-05-12,김용국,22.0,6.0
379,2017-05-12,박성우,7.0,6.0
380,2017-05-12,유선호,14.0,6.0
381,2017-05-12,이우진,11.0,6.0
382,2017-05-12,강동호,100.0,6.0
383,2017-05-12,주진우,20.0,7.0
384,2017-05-12,저스틴,6.0,7.0
385,2017-05-12,김태우,16.0,7.0
386,2017-05-12,이대휘,100.0,7.0
387,2017-05-12,이광현,3.0,7.0
388,2017-05-12,노태현,15.0,8.0
389,2017-05-12,여환웅,6.0,8.0
390,2017-05-12,김종현,80.0,8.0
391,2017-05-12,이준우,2.0,8.0
392,2017-05-12,김사무엘,100.0,8.0
393,2017-05-12,하성운,26.0,9.0
394,2017-05-12,장문복,100.0,9.0
395,2017-05-12,김상균,23.0,9.0
396,2017-05-12,김성리,4.0,9.0
397,2017-05-12,이건희,52.0,9.0
398,2017-05-12,김용진,22.0,10.0
399,2017-05-12,권현빈,100.0,10.0
400,2017-05-12,박우진,50.0,10.0
401,2017-05-12,김동한,15.0,10.0
402,2017-05-12,이인수,5.0,10.0
403,2017-05-12,이기원,20.0,11.0
404,2017-05-12,김태동,83.0,11.0
405,2017-05-12,이의웅,100.0,11.0
406,2017-05-13,김종현,100.0,0.0
407,2017-05-13,김상균,1.0,0.0
408,2017-05-13,이유진,1.0,0.0
409,2017-05-13,이의웅,1.0,0.0
410,2017-05-13,김사무엘,7.0,0.0
411,2017-05-13,타카다켄타,13.0,1.0
412,2017-05-13,윤재찬,4.0,1.0
413,2017-05-13,박성우,33.0,1.0
414,2017-05-13,저스틴,9.0,1.0
415,2017-05-13,옹성우,100.0,1.0
416,2017-05-13,유회승,2.0,2.0
417,2017-05-13,이기원,0.0,2.0
418,2017-05-13,강동호,54.0,2.0
419,2017-05-13,이광현,0.0,2.0
420,2017-05-13,주학년,100.0,2.0
421,2017-05-13,김태우,34.0,3.0
422,2017-05-13,김남형,8.0,3.0
423,2017-05-13,윤희석,23.0,3.0
424,2017-05-13,유선호,100.0,3.0
425,2017-05-13,이우진,49.0,3.0
426,2017-05-13,임영민,100.0,4.0
427,2017-05-13,김동한,4.0,4.0
428,2017-05-13,김예현,10.0,4.0
429,2017-05-13,이인수,1.0,4.0
430,2017-05-13,박우담,9.0,4.0
431,2017-05-13,배진영,14.0,5.0
432,2017-05-13,박우진,10.0,5.0
433,2017-05-13,김재환,24.0,5.0
434,2017-05-13,이건희,5.0,5.0
435,2017-05-13,강다니엘,100.0,5.0
436,2017-05-13,이대휘,100.0,6.0
437,2017-05-13,변현민,3.0,6.0
438,2017-05-13,노태현,27.0,6.0
439,2017-05-13,우진영,2.0,6.0
440,2017-05-13,홍은기,24.0,6.0
441,2017-05-13,박지훈,59.0,7.0
442,2017-05-13,하성운,8.0,7.0
443,2017-05-13,서성혁,9.0,7.0
444,2017-05-13,김용국,100.0,7.0
445,2017-05-13,김상빈,1.0,7.0
446,2017-05-13,이준우,1.0,8.0
447,2017-05-13,정세운,100.0,8.0
448,2017-05-13,정동수,3.0,8.0
449,2017-05-13,최민기,17.0,8.0
450,2017-05-13,김동현,11.0,8.0
451,2017-05-13,여환웅,34.0,9.0
452,2017-05-13,윤지성,100.0,9.0
453,2017-05-13,안형섭,83.0,9.0
454,2017-05-13,정정,3.0,9.0
455,2017-05-13,주진우,19.0,9.0
456,2017-05-13,권현빈,53.0,10.0
457,2017-05-13,김용진,8.0,10.0
458,2017-05-13,김태동,22.0,10.0
459,2017-05-13,김동빈,100.0,10.0
460,2017-05-13,김성리,7.0,10.0
461,2017-05-13,장문복,100.0,11.0
462,2017-05-13,황민현,5.0,11.0
463,2017-05-13,라이관린,23.0,11.0
464,2017-05-14,유선호,83.0,0.0
465,2017-05-14,박우진,100.0,0.0
466,2017-05-14,변현민,23.0,0.0
467,2017-05-14,주진우,56.0,0.0
468,2017-05-14,이유진,76.0,0.0
469,2017-05-14,김동현,27.0,1.0
470,2017-05-14,이대휘,100.0,1.0
471,2017-05-14,최민기,18.0,1.0
472,2017-05-14,이우진,10.0,1.0
473,2017-05-14,김용진,5.0,1.0
474,2017-05-14,김상균,27.0,2.0
475,2017-05-14,박우담,23.0,2.0
476,2017-05-14,서성혁,20.0,2.0
477,2017-05-14,김태우,44.0,2.0
478,2017-05-14,노태현,100.0,2.0
479,2017-05-14,정동수,9.0,3.0
480,2017-05-14,유회승,18.0,3.0
481,2017-05-14,황민현,100.0,3.0
482,2017-05-14,권현빈,64.0,3.0
483,2017-05-14,이건희,34.0,3.0
484,2017-05-14,김재환,35.0,4.0
485,2017-05-14,정세운,100.0,4.0
486,2017-05-14,김남형,3.0,4.0
487,2017-05-14,김성리,8.0,4.0
488,2017-05-14,이준우,5.0,4.0
489,2017-05-14,타카다켄타,13.0,5.0
490,2017-05-14,홍은기,60.0,5.0
491,2017-05-14,김동한,14.0,5.0
492,2017-05-14,옹성우,100.0,5.0
493,2017-05-14,윤희석,9.0,5.0
494,2017-05-14,박지훈,98.0,6.0
495,2017-05-14,안형섭,33.0,6.0
496,2017-05-14,장문복,89.0,6.0
497,2017-05-14,주학년,100.0,6.0
498,2017-05-14,김동빈,26.0,6.0
499,2017-05-14,이기원,5.0,7.0
500,2017-05-14,김사무엘,100.0,7.0
501,2017-05-14,이인수,4.0,7.0
502,2017-05-14,저스틴,13.0,7.0
503,2017-05-14,김태동,42.0,7.0
504,2017-05-14,박성우,9.0,8.0
505,2017-05-14,정정,1.0,8.0
506,2017-05-14,라이관린,83.0,8.0
507,2017-05-14,이의웅,9.0,8.0
508,2017-05-14,강다니엘,100.0,8.0
509,2017-05-14,김예현,10.0,9.0
510,2017-05-14,김상빈,2.0,9.0
511,2017-05-14,우진영,5.0,9.0
512,2017-05-14,이광현,3.0,9.0
513,2017-05-14,임영민,100.0,9.0
514,2017-05-14,여환웅,17.0,10.0
515,2017-05-14,하성운,19.0,10.0
516,2017-05-14,윤재찬,5.0,10.0
517,2017-05-14,강동호,100.0,10.0
518,2017-05-14,배진영,39.0,10.0
519,2017-05-14,김종현,100.0,11.0
520,2017-05-14,김용국,79.0,11.0
521,2017-05-14,윤지성,27.0,11.0
522,2017-05-15,박우진,31.0,0.0
523,2017-05-15,김태동,22.0,0.0
524,2017-05-15,윤희석,6.0,0.0
525,2017-05-15,강동호,100.0,0.0
526,2017-05-15,배진영,40.0,0.0
527,2017-05-15,김동빈,46.0,1.0
528,2017-05-15,장문복,100.0,1.0
529,2017-05-15,이건희,27.0,1.0
530,2017-05-15,홍은기,66.0,1.0
531,2017-05-15,김성리,5.0,1.0
532,2017-05-15,김사무엘,43.0,2.0
533,2017-05-15,김동현,18.0,2.0
534,2017-05-15,이대휘,100.0,2.0
535,2017-05-15,하성운,19.0,2.0
536,2017-05-15,옹성우,55.0,2.0
537,2017-05-15,변현민,2.0,3.0
538,2017-05-15,이준우,2.0,3.0
539,2017-05-15,유회승,6.0,3.0
540,2017-05-15,여환웅,8.0,3.0
541,2017-05-15,강다니엘,100.0,3.0
542,2017-05-15,우진영,26.0,4.0
543,2017-05-15,김재환,100.0,4.0
544,2017-05-15,이인수,11.0,4.0
545,2017-05-15,주진우,67.0,4.0
546,2017-05-15,이의웅,65.0,4.0
547,2017-05-15,박우담,8.0,5.0
548,2017-05-15,서성혁,6.0,5.0
549,2017-05-15,김용진,5.0,5.0
550,2017-05-15,주학년,100.0,5.0
551,2017-05-15,박지훈,76.0,5.0
552,2017-05-15,황민현,100.0,6.0
553,2017-05-15,권현빈,61.0,6.0
554,2017-05-15,윤재찬,6.0,6.0
555,2017-05-15,김예현,13.0,6.0
556,2017-05-15,이유진,22.0,6.0
557,2017-05-15,정정,4.0,7.0
558,2017-05-15,정세운,56.0,7.0
559,2017-05-15,정동수,5.0,7.0
560,2017-05-15,타카다켄타,9.0,7.0
561,2017-05-15,임영민,100.0,7.0
562,2017-05-15,이광현,2.0,8.0
563,2017-05-15,라이관린,100.0,8.0
564,2017-05-15,저스틴,5.0,8.0
565,2017-05-15,유선호,14.0,8.0
566,2017-05-15,이기원,2.0,8.0
567,2017-05-15,김상균,21.0,9.0
568,2017-05-15,최민기,24.0,9.0
569,2017-05-15,윤지성,36.0,9.0
570,2017-05-15,김용국,100.0,9.0
571,2017-05-15,김상빈,2.0,9.0
572,2017-05-15,노태현,71.0,10.0
573,2017-05-15,김종현,100.0,10.0
574,2017-05-15,김태우,15.0,10.0
575,2017-05-15,안형섭,35.0,10.0
576,2017-05-15,김동한,9.0,10.0
577,2017-05-15,이우진,77.0,11.0
578,2017-05-15,김남형,13.0,11.0
579,2017-05-15,박성우,100.0,11.0
580,2017-05-16,타카다켄타,1.0,0.0
581,2017-05-16,이대휘,9.0,0.0
582,2017-05-16,강다니엘,100.0,0.0
583,2017-05-16,우진영,1.0,0.0
584,2017-05-16,김태우,1.0,0.0
585,2017-05-16,정동수,13.0,1.0
586,2017-05-16,김예현,11.0,1.0
587,2017-05-16,박우진,77.0,1.0
588,2017-05-16,노태현,100.0,1.0
589,2017-05-16,김상빈,4.0,1.0
590,2017-05-16,김동한,13.0,2.0
591,2017-05-16,윤재찬,4.0,2.0
592,2017-05-16,김종현,100.0,2.0
593,2017-05-16,하성운,33.0,2.0
594,2017-05-16,이준우,4.0,2.0
595,2017-05-16,김태동,22.0,3.0
596,2017-05-16,임영민,90.0,3.0
597,2017-05-16,여환웅,19.0,3.0
598,2017-05-16,강동호,100.0,3.0
599,2017-05-16,윤희석,7.0,3.0
600,2017-05-16,이건희,65.0,4.0
601,2017-05-16,이우진,37.0,4.0
602,2017-05-16,권현빈,100.0,4.0
603,2017-05-16,박우담,23.0,4.0
604,2017-05-16,김용진,16.0,4.0
605,2017-05-16,정정,2.0,5.0
606,2017-05-16,박지훈,100.0,5.0
607,2017-05-16,황민현,29.0,5.0
608,2017-05-16,장문복,51.0,5.0
609,2017-05-16,주학년,40.0,5.0
610,2017-05-16,이인수,6.0,6.0
611,2017-05-16,서성혁,33.0,6.0
612,2017-05-16,김남형,6.0,6.0
613,2017-05-16,윤지성,100.0,6.0
614,2017-05-16,주진우,35.0,6.0
615,2017-05-16,유선호,28.0,7.0
616,2017-05-16,최민기,29.0,7.0
617,2017-05-16,김용국,100.0,7.0
618,2017-05-16,김성리,7.0,7.0
619,2017-05-16,저스틴,8.0,7.0
620,2017-05-16,김상균,30.0,8.0
621,2017-05-16,이유진,54.0,8.0
622,2017-05-16,정세운,84.0,8.0
623,2017-05-16,안형섭,47.0,8.0
624,2017-05-16,김사무엘,100.0,8.0
625,2017-05-16,이기원,5.0,9.0
626,2017-05-16,배진영,100.0,9.0
627,2017-05-16,홍은기,54.0,9.0
628,2017-05-16,박성우,39.0,9.0
629,2017-05-16,김동현,43.0,9.0
630,2017-05-16,라이관린,100.0,10.0
631,2017-05-16,변현민,4.0,10.0
632,2017-05-16,김재환,24.0,10.0
633,2017-05-16,옹성우,66.0,10.0
634,2017-05-16,이광현,3.0,10.0
635,2017-05-16,유회승,52.0,11.0
636,2017-05-16,이의웅,69.0,11.0
637,2017-05-16,김동빈,100.0,11.0
638,2017-05-17,윤재찬,3.0,0.0
639,2017-05-17,이준우,6.0,0.0
640,2017-05-17,김상빈,3.0,0.0
641,2017-05-17,김용국,100.0,0.0
642,2017-05-17,김남형,3.0,0.0
643,2017-05-17,옹성우,51.0,1.0
644,2017-05-17,유회승,6.0,1.0
645,2017-05-17,장문복,100.0,1.0
646,2017-05-17,라이관린,60.0,1.0
647,2017-05-17,우진영,7.0,1.0
648,2017-05-17,최민기,19.0,2.0
649,2017-05-17,이기원,3.0,2.0
650,2017-05-17,주진우,11.0,2.0
651,2017-05-17,강동호,100.0,2.0
652,2017-05-17,김사무엘,63.0,2.0
