,date,name,ratio,div
65,2017-03-10,권현빈,100,13
66,2017-03-10,여환웅,2,13
67,2017-03-10,한민호,0,13
68,2017-03-10,서성혁,2,13
69,2017-03-10,김사무엘,59,13
70,2017-03-10,조용근,15,14
71,2017-03-10,저스틴,100,14
72,2017-03-10,김종현,65,14
73,2017-03-10,손동명,65,14
74,2017-03-10,강동호,93,14
75,2017-03-10,임우혁,9,15
76,2017-03-10,이우진,100,15
77,2017-03-10,김남형,0,15
78,2017-03-10,김태민,10,15
79,2017-03-10,윤희석,2,15
80,2017-03-10,이건희,100,16
81,2017-03-10,김동빈,3,16
82,2017-03-10,정시현,15,16
83,2017-03-10,주진우,61,16
84,2017-03-10,강다니엘,23,16
85,2017-03-10,최하돈,8,17
86,2017-03-10,조성욱,86,17
87,2017-03-10,주원탁,100,17
88,2017-03-10,정원철,97,17
89,2017-03-10,김연국,75,17
90,2017-03-10,옹성우,12,18
91,2017-03-10,노태현,2,18
92,2017-03-10,윤재찬,1,18
93,2017-03-10,유경목,0,18
94,2017-03-10,박지훈,100,18
95,2017-03-10,우진영,100,19
96,2017-03-10,박우진,22,19
97,2017-03-10,김상빈,3,19
98,2017-03-10,김찬율,3,19
99,2017-03-10,윤지성,35,19
100,2017-03-10,유선호,100,20
101,2017-03-11,저스틴,100,0
102,2017-03-11,윤재찬,25,0
103,2017-03-11,김동빈,50,0
104,2017-03-11,박우진,40,0
105,2017-03-11,최동하,22,0
106,2017-03-11,주진우,31,1
107,2017-03-11,최재우,2,1
108,2017-03-11,정중지,100,1
109,2017-03-11,황민현,6,1
110,2017-03-11,이후림,5,1
111,2017-03-11,서성혁,2,2
112,2017-03-11,김연국,2,2
113,2017-03-11,라이관린,58,2
114,2017-03-11,김용국,3,2
115,2017-03-11,김사무엘,100,2
116,2017-03-11,김찬율,0,3
117,2017-03-11,정시현,8,3
118,2017-03-11,주학년,100,3
119,2017-03-11,조성욱,1,3
120,2017-03-11,최승혁,1,3
121,2017-03-11,김상빈,26,4
122,2017-03-11,김예현,76,4
123,2017-03-11,유진원,100,4
124,2017-03-11,정동수,47,4
125,2017-03-11,이기원,92,4
126,2017-03-11,정효준,80,5
127,2017-03-11,박우담,17,5
128,2017-03-11,이건민,100,5
129,2017-03-11,최하돈,9,5
130,2017-03-11,이지한,44,5
131,2017-03-11,이대휘,100,6
132,2017-03-11,권현빈,31,6
133,2017-03-11,이광현,4,6
134,2017-03-11,이인수,2,6
135,2017-03-11,강다니엘,12,6
136,2017-03-11,이우진,57,7
137,2017-03-11,이의웅,100,7
138,2017-03-11,김시현,13,7
139,2017-03-11,김재한,13,7
140,2017-03-11,남윤성,1,7
141,2017-03-11,유호연,2,8
142,2017-03-11,하성운,100,8
143,2017-03-11,손동명,8,8
144,2017-03-11,이준우,4,8
145,2017-03-11,성현우,2,8
146,2017-03-11,김도현,8,9
147,2017-03-11,이건희,100,9
148,2017-03-11,김동한,3,9
149,2017-03-11,노태현,1,9
150,2017-03-11,안형섭,27,9
151,2017-03-11,김성리,4,10
152,2017-03-11,김태민,60,10
153,2017-03-11,최준영,53,10
154,2017-03-11,김재환,83,10
155,2017-03-11,조규민,100,10
156,2017-03-11,김상균,8,11
157,2017-03-11,김현우,100,11
158,2017-03-11,정정,24,11
159,2017-03-11,정원철,6,11
160,2017-03-11,유선호,52,11
161,2017-03-11,최민기,0,12
162,2017-03-11,장문복,100,12
163,2017-03-11,최희수,0,12
164,2017-03-11,박지훈,4,12
165,2017-03-11,김태동,0,12
166,2017-03-11,하민호,4,13
167,2017-03-11,유회승,0,13
168,2017-03-11,홍은기,2,13
169,2017-03-11,박성우,100,13
170,2017-03-11,한민호,0,13
171,2017-03-11,이서규,0,14
172,2017-03-11,박희석,0,14
173,2017-03-11,김동현,100,14
174,2017-03-11,임우혁,3,14
175,2017-03-11,조용근,1,14
176,2017-03-11,배진영,100,15
177,2017-03-11,권협,25,15
178,2017-03-11,김남형,1,15
179,2017-03-11,유경목,0,15
180,2017-03-11,김찬,4,15
181,2017-03-11,윤희석,1,16
182,2017-03-11,정세운,100,16
183,2017-03-11,최태웅,11,16
184,2017-03-11,왕민혁,0,16
185,2017-03-11,조진형,1,16
186,2017-03-11,여환웅,44,17
187,2017-03-11,변현민,53,17
188,2017-03-11,옹성우,66,17
189,2017-03-11,김태우,100,17
190,2017-03-11,우진영,20,17
191,2017-03-11,윤지성,17,18
192,2017-03-11,임영민,15,18
193,2017-03-11,김용진,45,18
194,2017-03-11,이유진,100,18
195,2017-03-11,윤용빈,45,18
196,2017-03-11,주원탁,1,19
197,2017-03-11,한종연,100,19
198,2017-03-11,타카다켄타,2,19
199,2017-03-11,김종현,2,19
200,2017-03-11,장대현,0,19
201,2017-03-11,강동호,100,20
202,2017-03-12,하성운,100,0
203,2017-03-12,김상균,20,0
204,2017-03-12,윤희석,9,0
205,2017-03-12,김태우,94,0
206,2017-03-12,조용근,4,0
207,2017-03-12,이의웅,56,1
208,2017-03-12,이기원,2,1
209,2017-03-12,박지훈,100,1
210,2017-03-12,김태민,6,1
211,2017-03-12,이유진,53,1
212,2017-03-12,주원탁,14,2
213,2017-03-12,정효준,17,2
214,2017-03-12,장대현,7,2
215,2017-03-12,여환웅,100,2
216,2017-03-12,최재우,19,2
217,2017-03-12,최승혁,13,3
218,2017-03-12,김도현,88,3
219,2017-03-12,박희석,3,3
220,2017-03-12,강다니엘,100,3
221,2017-03-12,노태현,7,3
222,2017-03-12,유선호,5,4
223,2017-03-12,조성욱,1,4
224,2017-03-12,우진영,4,4
225,2017-03-12,김동현,100,4
226,2017-03-12,하민호,12,4
227,2017-03-12,임영민,3,5
228,2017-03-12,정세운,100,5
229,2017-03-12,조규민,100,5
230,2017-03-12,김사무엘,31,5
231,2017-03-12,박우담,2,5
232,2017-03-12,김태동,50,6
233,2017-03-12,윤재찬,48,6
234,2017-03-12,옹성우,100,6
235,2017-03-12,변현민,48,6
236,2017-03-12,황민현,55,6
237,2017-03-12,이광현,82,7
238,2017-03-12,최동하,44,7
239,2017-03-12,김연국,39,7
240,2017-03-12,김동빈,100,7
241,2017-03-12,김성리,81,7
242,2017-03-12,손동명,72,8
243,2017-03-12,김종현,59,8
244,2017-03-12,김찬,18,8
245,2017-03-12,남윤성,100,8
246,2017-03-12,김예현,8,8
247,2017-03-12,이건희,6,9
248,2017-03-12,정동수,0,9
249,2017-03-12,김용국,0,9
250,2017-03-12,장문복,100,9
251,2017-03-12,최태웅,0,9
252,2017-03-12,유호연,2,10
253,2017-03-12,주학년,100,10
254,2017-03-12,성현우,6,10
255,2017-03-12,라이관린,13,10
256,2017-03-12,김현우,49,10
257,2017-03-12,이건민,15,11
258,2017-03-12,박우진,9,11
259,2017-03-12,유진원,4,11
260,2017-03-12,권협,27,11
261,2017-03-12,안형섭,100,11
262,2017-03-12,최준영,22,12
263,2017-03-12,김남형,1,12
264,2017-03-12,타카다켄타,12,12
265,2017-03-12,이우진,100,12
266,2017-03-12,한민호,0,12
267,2017-03-12,유경목,8,13
268,2017-03-12,이인수,100,13
269,2017-03-12,김상빈,0,13
270,2017-03-12,이서규,5,13
271,2017-03-12,정원철,38,13
272,2017-03-12,박성우,100,14
273,2017-03-12,김재환,14,14
274,2017-03-12,김용진,24,14
275,2017-03-12,정시현,14,14
276,2017-03-12,최민기,12,14
277,2017-03-12,이대휘,100,15
278,2017-03-12,최희수,3,15
279,2017-03-12,배진영,37,15
280,2017-03-12,홍은기,2,15
281,2017-03-12,김시현,6,15
282,2017-03-12,이후림,3,16
283,2017-03-12,김찬율,0,16
284,2017-03-12,정정,4,16
285,2017-03-12,정중지,100,16
286,2017-03-12,최하돈,0,16
287,2017-03-12,조진형,7,17
288,2017-03-12,서성혁,72,17
289,2017-03-12,유회승,2,17
290,2017-03-12,왕민혁,3,17
291,2017-03-12,윤용빈,100,17
292,2017-03-12,임우혁,1,18
293,2017-03-12,저스틴,1,18
294,2017-03-12,한종연,100,18
295,2017-03-12,김재한,1,18
296,2017-03-12,주진우,6,18
297,2017-03-12,김동한,14,19
298,2017-03-12,윤지성,12,19
299,2017-03-12,이준우,10,19
300,2017-03-12,권현빈,100,19
301,2017-03-12,강동호,19,19
302,2017-03-12,이지한,100,20
303,2017-03-13,김도현,100,0
304,2017-03-13,강동호,78,0
305,2017-03-13,김예현,28,0
306,2017-03-13,이서규,2,0
307,2017-03-13,윤용빈,82,0
308,2017-03-13,김동한,14,1
309,2017-03-13,김태동,6,1
310,2017-03-13,정원철,1,1
311,2017-03-13,윤재찬,9,1
312,2017-03-13,이대휘,100,1
313,2017-03-13,박우진,1,2
314,2017-03-13,이건희,100,2
315,2017-03-13,권현빈,14,2
316,2017-03-13,김상균,3,2
317,2017-03-13,주진우,20,2
318,2017-03-13,성현우,100,3
319,2017-03-13,변현민,12,3
320,2017-03-13,라이관린,38,3
321,2017-03-13,여환웅,29,3
322,2017-03-13,서성혁,22,3
323,2017-03-13,박지훈,4,4
324,2017-03-13,윤지성,0,4
325,2017-03-13,임우혁,0,4
326,2017-03-13,배진영,2,4
327,2017-03-13,장문복,100,4
328,2017-03-13,김재한,100,5
329,2017-03-13,최민기,48,5
330,2017-03-13,손동명,37,5
331,2017-03-13,김찬,23,5
332,2017-03-13,최희수,38,5
333,2017-03-13,김태민,62,6
334,2017-03-13,최태웅,46,6
335,2017-03-13,김성리,27,6
336,2017-03-13,이준우,57,6
337,2017-03-13,조성욱,100,6
338,2017-03-13,김용국,5,7
339,2017-03-13,김찬율,3,7
340,2017-03-13,이우진,100,7
341,2017-03-13,강다니엘,57,7
342,2017-03-13,황민현,21,7
343,2017-03-13,김태우,80,8
344,2017-03-13,김재환,25,8
345,2017-03-13,이유진,100,8
346,2017-03-13,하성운,55,8
347,2017-03-13,이건민,7,8
348,2017-03-13,한종연,100,9
349,2017-03-13,조규민,32,9
350,2017-03-13,정세운,18,9
351,2017-03-13,장대현,1,9
352,2017-03-13,유회승,0,9
353,2017-03-13,조진형,25,10
354,2017-03-13,윤희석,8,10
355,2017-03-13,저스틴,13,10
356,2017-03-13,이의웅,100,10
357,2017-03-13,박희석,2,10
358,2017-03-13,정효준,2,11
359,2017-03-13,정중지,100,11
360,2017-03-13,이후림,5,11
361,2017-03-13,주원탁,1,11
362,2017-03-13,박우담,1,11
363,2017-03-13,최재우,2,12
364,2017-03-13,홍은기,2,12
365,2017-03-13,최동하,1,12
366,2017-03-13,박성우,100,12
367,2017-03-13,우진영,3,12
368,2017-03-13,이지한,15,13
369,2017-03-13,옹성우,100,13
370,2017-03-13,정시현,50,13
371,2017-03-13,유경목,1,13
372,2017-03-13,김연국,12,13
373,2017-03-13,타카다켄타,100,14
374,2017-03-13,최하돈,51,14
375,2017-03-13,김상빈,6,14
376,2017-03-13,노태현,22,14
377,2017-03-13,유진원,28,14
378,2017-03-13,임영민,68,15
379,2017-03-13,김종현,92,15
380,2017-03-13,정동수,17,15
381,2017-03-13,김남형,15,15
382,2017-03-13,김시현,100,15
383,2017-03-13,김현우,100,16
384,2017-03-13,이광현,17,16
385,2017-03-13,하민호,76,16
386,2017-03-13,왕민혁,1,16
387,2017-03-13,남윤성,32,16
388,2017-03-13,조용근,8,17
389,2017-03-13,김사무엘,100,17
390,2017-03-13,최승혁,12,17
391,2017-03-13,정정,36,17
392,2017-03-13,안형섭,75,17
393,2017-03-13,김동빈,31,18
394,2017-03-13,최준영,82,18
395,2017-03-13,유호연,41,18
396,2017-03-13,이인수,41,18
397,2017-03-13,김용진,100,18
398,2017-03-13,권협,4,19
399,2017-03-13,주학년,100,19
400,2017-03-13,한민호,0,19
401,2017-03-13,유선호,3,19
402,2017-03-13,이기원,1,19
403,2017-03-13,김동현,100,20
404,2017-03-14,성현우,35,0
405,2017-03-14,정동수,6,0
406,2017-03-14,임우혁,15,0
407,2017-03-14,김현우,100,0
408,2017-03-14,박희석,5,0
409,2017-03-14,김남형,3,1
410,2017-03-14,김용진,52,1
411,2017-03-14,김재한,42,1
412,2017-03-14,이우진,100,1
413,2017-03-14,최동하,4,1
414,2017-03-14,김재환,3,2
415,2017-03-14,이준우,1,2
416,2017-03-14,정시현,3,2
417,2017-03-14,김찬,1,2
418,2017-03-14,이건희,100,2
419,2017-03-14,최태웅,5,3
420,2017-03-14,정중지,79,3
421,2017-03-14,김동현,100,3
422,2017-03-14,남윤성,5,3
423,2017-03-14,이유진,35,3
424,2017-03-14,유호연,43,4
425,2017-03-14,정효준,49,4
426,2017-03-14,김연국,63,4
427,2017-03-14,유경목,92,4
428,2017-03-14,김상균,100,4
429,2017-03-14,서성혁,72,5
430,2017-03-14,이지한,51,5
431,2017-03-14,손동명,62,5
432,2017-03-14,김종현,100,5
433,2017-03-14,권협,49,5
434,2017-03-14,박성우,100,6
435,2017-03-14,이기원,2,6
436,2017-03-14,주진우,37,6
437,2017-03-14,이의웅,62,6
438,2017-03-14,이건민,1,6
439,2017-03-14,김용국,3,7
440,2017-03-14,김태우,31,7
441,2017-03-14,주학년,100,7
442,2017-03-14,이서규,0,7
443,2017-03-14,한민호,0,7
444,2017-03-14,김동빈,8,8
445,2017-03-14,윤용빈,54,8
446,2017-03-14,김사무엘,100,8
447,2017-03-14,왕민혁,1,8
448,2017-03-14,이후림,48,8
449,2017-03-14,김도현,15,9
450,2017-03-14,이대휘,100,9
451,2017-03-14,노태현,3,9
452,2017-03-14,저스틴,6,9
453,2017-03-14,유진원,1,9
454,2017-03-14,김상빈,2,10
455,2017-03-14,변현민,16,10
456,2017-03-14,장대현,16,10
457,2017-03-14,옹성우,100,10
458,2017-03-14,유선호,13,10
459,2017-03-14,김성리,2,11
460,2017-03-14,박지훈,100,11
461,2017-03-14,여환웅,7,11
462,2017-03-14,김찬율,1,11
463,2017-03-14,강동호,14,11
464,2017-03-14,최준영,47,12
465,2017-03-14,정원철,100,12
466,2017-03-14,김시현,41,12
467,2017-03-14,박우진,8,12
468,2017-03-14,박우담,17,12
469,2017-03-14,조진형,0,13
470,2017-03-14,정정,1,13
471,2017-03-14,우진영,0,13
472,2017-03-14,장문복,100,13
473,2017-03-14,윤희석,0,13
474,2017-03-14,홍은기,15,14
475,2017-03-14,최희수,33,14
476,2017-03-14,김동한,90,14
477,2017-03-14,타카다켄타,100,14
478,2017-03-14,김태동,37,14
479,2017-03-14,최하돈,20,15
480,2017-03-14,최재우,28,15
481,2017-03-14,황민현,49,15
482,2017-03-14,유회승,0,15
483,2017-03-14,강다니엘,100,15
484,2017-03-14,한종연,100,16
485,2017-03-14,조규민,89,16
486,2017-03-14,김예현,4,16
487,2017-03-14,권현빈,34,16
488,2017-03-14,주원탁,5,16
489,2017-03-14,이광현,29,17
490,2017-03-14,라이관린,100,17
491,2017-03-14,최승혁,50,17
492,2017-03-14,윤재찬,61,17
493,2017-03-14,최민기,41,17
494,2017-03-14,윤지성,42,18
495,2017-03-14,김태민,79,18
496,2017-03-14,이인수,63,18
497,2017-03-14,조성욱,69,18
498,2017-03-14,하민호,100,18
499,2017-03-14,조용근,5,19
500,2017-03-14,안형섭,16,19
501,2017-03-14,정세운,32,19
502,2017-03-14,하성운,100,19
503,2017-03-14,배진영,30,19
504,2017-03-14,임영민,100,20
505,2017-03-15,김재한,100,0
506,2017-03-15,최하돈,12,0
507,2017-03-15,남윤성,39,0
508,2017-03-15,이서규,13,0
509,2017-03-15,김상빈,0,0
510,2017-03-15,조성욱,3,1
511,2017-03-15,김태우,24,1
512,2017-03-15,김동현,100,1
513,2017-03-15,주학년,48,1
514,2017-03-15,윤용빈,12,1
515,2017-03-15,김찬율,3,2
516,2017-03-15,김종현,41,2
517,2017-03-15,강동호,100,2
518,2017-03-15,최희수,20,2
519,2017-03-15,이광현,12,2
520,2017-03-15,최태웅,44,3
521,2017-03-15,김동빈,23,3
522,2017-03-15,윤지성,23,3
523,2017-03-15,정정,100,3
524,2017-03-15,유경목,37,3
525,2017-03-15,박우담,12,4
526,2017-03-15,김사무엘,100,4
527,2017-03-15,이후림,84,4
528,2017-03-15,박희석,10,4
529,2017-03-15,윤희석,8,4
530,2017-03-15,강다니엘,100,5
531,2017-03-15,이건민,22,5
532,2017-03-15,노태현,23,5
533,2017-03-15,우진영,37,5
534,2017-03-15,이지한,21,5
535,2017-03-15,주진우,100,6
536,2017-03-15,유선호,8,6
537,2017-03-15,김태민,15,6
538,2017-03-15,이유진,73,6
539,2017-03-15,주원탁,8,6
540,2017-03-15,최승혁,7,7
541,2017-03-15,배진영,54,7
542,2017-03-15,김도현,40,7
543,2017-03-15,최재우,9,7
544,2017-03-15,김현우,100,7
545,2017-03-15,홍은기,17,8
546,2017-03-15,김동한,44,8
547,2017-03-15,유호연,14,8
548,2017-03-15,안형섭,100,8
549,2017-03-15,이준우,25,8
550,2017-03-15,박성우,15,9
551,2017-03-15,조진형,1,9
552,2017-03-15,이인수,1,9
553,2017-03-15,김성리,0,9
554,2017-03-15,이건희,100,9
555,2017-03-15,성현우,30,10
556,2017-03-15,이의웅,100,10
557,2017-03-15,변현민,15,10
558,2017-03-15,손동명,16,10
559,2017-03-15,장대현,12,10
560,2017-03-15,정동수,3,11
561,2017-03-15,이우진,100,11
562,2017-03-15,최준영,26,11
563,2017-03-15,조규민,85,11
564,2017-03-15,김재환,50,11
565,2017-03-15,저스틴,1,12
566,2017-03-15,정세운,3,12
567,2017-03-15,하성운,6,12
568,2017-03-15,권협,0,12
569,2017-03-15,장문복,100,12
570,2017-03-15,한민호,3,13
571,2017-03-15,정중지,100,13
572,2017-03-15,여환웅,21,13
573,2017-03-15,하민호,20,13
574,2017-03-15,조용근,14,13
575,2017-03-15,정원철,100,14
576,2017-03-15,유회승,1,14
577,2017-03-15,최동하,3,14
578,2017-03-15,정효준,25,14
579,2017-03-15,타카다켄타,31,14
580,2017-03-15,서성혁,17,15
581,2017-03-15,정시현,34,15
582,2017-03-15,옹성우,100,15
583,2017-03-15,라이관린,44,15
584,2017-03-15,유진원,36,15
585,2017-03-15,김상균,30,16
586,2017-03-15,왕민혁,11,16
587,2017-03-15,이기원,25,16
588,2017-03-15,김용국,100,16
589,2017-03-15,김찬,16,16
590,2017-03-15,박지훈,100,17
591,2017-03-15,김용진,27,17
592,2017-03-15,한종연,88,17
593,2017-03-15,김예현,6,17
594,2017-03-15,황민현,34,17
595,2017-03-15,최민기,12,18
596,2017-03-15,임영민,4,18
597,2017-03-15,김남형,1,18
598,2017-03-15,박우진,3,18
599,2017-03-15,이대휘,100,18
600,2017-03-15,김태동,7,19
601,2017-03-15,윤재찬,10,19
602,2017-03-15,권현빈,100,19
603,2017-03-15,김시현,56,19
604,2017-03-15,김연국,3,19
605,2017-03-15,임우혁,100,20
606,2017-03-16,김시현,100,0
607,2017-03-16,저스틴,31,0
608,2017-03-16,장대현,11,0
609,2017-03-16,정효준,40,0
610,2017-03-16,윤지성,22,0
611,2017-03-16,김재환,64,1
612,2017-03-16,윤희석,100,1
613,2017-03-16,라이관린,28,1
614,2017-03-16,김찬,13,1
615,2017-03-16,박희석,14,1
616,2017-03-16,유진원,18,2
617,2017-03-16,노태현,5,2
618,2017-03-16,정원철,100,2
619,2017-03-16,최동하,23,2
620,2017-03-16,이인수,53,2
621,2017-03-16,최승혁,7,3
622,2017-03-16,유선호,12,3
623,2017-03-16,임우혁,21,3
624,2017-03-16,유회승,62,3
625,2017-03-16,정중지,100,3
626,2017-03-16,홍은기,12,4
627,2017-03-16,박지훈,100,4
628,2017-03-16,유호연,2,4
629,2017-03-16,남윤성,8,4
630,2017-03-16,김재한,18,4
631,2017-03-16,이유진,94,5
632,2017-03-16,최재우,10,5
633,2017-03-16,강다니엘,28,5
634,2017-03-16,김태우,100,5
635,2017-03-16,김연국,3,5
636,2017-03-16,정정,3,6
637,2017-03-16,안형섭,3,6
638,2017-03-16,옹성우,4,6
639,2017-03-16,주진우,9,6
640,2017-03-16,이건희,100,6
641,2017-03-16,조규민,91,7
642,2017-03-16,이의웅,100,7
643,2017-03-16,여환웅,19,7
644,2017-03-16,조용근,9,7
645,2017-03-16,박우담,14,7
646,2017-03-16,이건민,13,8
647,2017-03-16,김동한,33,8
648,2017-03-16,하민호,24,8
649,2017-03-16,배진영,100,8
650,2017-03-16,김동빈,27,8
651,2017-03-16,김상빈,1,9
652,2017-03-16,이준우,7,9
653,2017-03-16,임영민,2,9
654,2017-03-16,이대휘,100,9
655,2017-03-16,최준영,9,9
656,2017-03-16,김남형,9,10
657,2017-03-16,강동호,100,10
658,2017-03-16,정동수,9,10
659,2017-03-16,유경목,15,10
660,2017-03-16,최하돈,4,10
661,2017-03-16,주원탁,7,11
662,2017-03-16,주학년,100,11
663,2017-03-16,우진영,5,11
664,2017-03-16,김상균,7,11
665,2017-03-16,김태민,10,11
666,2017-03-16,성현우,1,12
667,2017-03-16,왕민혁,0,12
668,2017-03-16,장문복,100,12
669,2017-03-16,김동현,22,12
670,2017-03-16,김성리,0,12
671,2017-03-16,박우진,6,13
672,2017-03-16,최희수,18,13
673,2017-03-16,정세운,100,13
674,2017-03-16,김도현,67,13
675,2017-03-16,윤용빈,50,13
676,2017-03-16,이서규,1,14
677,2017-03-16,타카다켄타,22,14
678,2017-03-16,이우진,100,14
679,2017-03-16,김현우,72,14
680,2017-03-16,최태웅,9,14
681,2017-03-16,윤재찬,14,15
682,2017-03-16,하성운,59,15
683,2017-03-16,정시현,15,15
684,2017-03-16,한종연,100,15
685,2017-03-16,김사무엘,81,15
686,2017-03-16,권협,35,16
687,2017-03-16,이광현,27,16
688,2017-03-16,이지한,27,16
689,2017-03-16,김종현,100,16
690,2017-03-16,조성욱,38,16
691,2017-03-16,김찬율,0,17
692,2017-03-16,박성우,100,17
693,2017-03-16,황민현,10,17
694,2017-03-16,한민호,0,17
695,2017-03-16,조진형,4,17
696,2017-03-16,서성혁,16,18
697,2017-03-16,손동명,29,18
698,2017-03-16,김용진,100,18
699,2017-03-16,이기원,36,18
700,2017-03-16,김예현,19,18
701,2017-03-16,김용국,40,19
702,2017-03-16,이후림,51,19
703,2017-03-16,권현빈,100,19
704,2017-03-16,변현민,8,19
705,2017-03-16,김태동,9,19
706,2017-03-16,최민기,100,20
707,2017-03-17,유진원,3,0
708,2017-03-17,노태현,2,0
709,2017-03-17,유회승,16,0
710,2017-03-17,유호연,2,0
711,2017-03-17,박지훈,100,0
712,2017-03-17,이인수,100,1
713,2017-03-17,김찬율,7,1
714,2017-03-17,최하돈,25,1
715,2017-03-17,정시현,70,1
716,2017-03-17,하민호,84,1
717,2017-03-17,윤지성,16,2
718,2017-03-17,최민기,100,2
719,2017-03-17,장대현,10,2
720,2017-03-17,김동한,33,2
721,2017-03-17,타카다켄타,49,2
722,2017-03-17,이후림,37,3
723,2017-03-17,이광현,14,3
724,2017-03-17,왕민혁,4,3
725,2017-03-17,정효준,20,3
726,2017-03-17,정세운,100,3
727,2017-03-17,권협,16,4
728,2017-03-17,옹성우,75,4
729,2017-03-17,윤용빈,100,4
730,2017-03-17,홍은기,21,4
731,2017-03-17,윤희석,77,4
732,2017-03-17,박성우,52,5
733,2017-03-17,이유진,30,5
734,2017-03-17,김용국,5,5
735,2017-03-17,최승혁,2,5
736,2017-03-17,이대휘,100,5
737,2017-03-17,권현빈,100,6
738,2017-03-17,서성혁,7,6
739,2017-03-17,박우담,10,6
740,2017-03-17,김태동,32,6
741,2017-03-17,정원철,41,6
742,2017-03-17,조용근,7,7
743,2017-03-17,김현우,100,7
744,2017-03-17,김시현,32,7
745,2017-03-17,정정,41,7
746,2017-03-17,윤재찬,14,7
747,2017-03-17,황민현,18,8
748,2017-03-17,여환웅,10,8
749,2017-03-17,우진영,4,8
750,2017-03-17,주학년,100,8
751,2017-03-17,이기원,6,8
752,2017-03-17,주원탁,11,9
753,2017-03-17,김도현,38,9
754,2017-03-17,최동하,10,9
755,2017-03-17,이의웅,100,9
756,2017-03-17,남윤성,8,9
757,2017-03-17,김동현,100,10
758,2017-03-17,배진영,10,10
759,2017-03-17,김재한,5,10
760,2017-03-17,조성욱,1,10
761,2017-03-17,김연국,1,10
762,2017-03-17,유선호,38,11
763,2017-03-17,김찬,21,11
764,2017-03-17,강동호,84,11
765,2017-03-17,김재환,59,11
766,2017-03-17,김사무엘,100,11
767,2017-03-17,이지한,3,12
768,2017-03-17,강다니엘,20,12
769,2017-03-17,유경목,9,12
770,2017-03-17,정중지,100,12
771,2017-03-17,손동명,6,12
772,2017-03-17,이우진,19,13
773,2017-03-17,저스틴,3,13
774,2017-03-17,김상균,2,13
775,2017-03-17,김태민,3,13
776,2017-03-17,이건희,100,13
777,2017-03-17,장문복,100,14
778,2017-03-17,안형섭,1,14
779,2017-03-17,변현민,0,14
780,2017-03-17,최재우,0,14
781,2017-03-17,최태웅,0,14
782,2017-03-17,김예현,58,15
783,2017-03-17,김성리,27,15
784,2017-03-17,이건민,54,15
785,2017-03-17,김남형,70,15
786,2017-03-17,조진형,100,15
787,2017-03-17,성현우,34,16
788,2017-03-17,최준영,54,16
789,2017-03-17,하성운,100,16
790,2017-03-17,임우혁,26,16
791,2017-03-17,한민호,6,16
792,2017-03-17,한종연,100,17
793,2017-03-17,박희석,0,17
794,2017-03-17,김용진,0,17
795,2017-03-17,임영민,0,17
796,2017-03-17,박우진,0,17
797,2017-03-17,김종현,27,18
798,2017-03-17,최희수,11,18
799,2017-03-17,주진우,100,18
800,2017-03-17,라이관린,30,18
801,2017-03-17,김동빈,12,18
802,2017-03-17,이준우,20,19
803,2017-03-17,정동수,6,19
804,2017-03-17,김상빈,4,19
805,2017-03-17,김태우,100,19
