,date,name,ratio,div
85,2016-03-14,유연정,24.0,3.0
86,2016-03-14,윤채경,11.0,3.0
87,2016-03-14,이수민,100.0,3.0
88,2016-03-14,허찬미,34.0,3.0
89,2016-03-14,김서경,5.0,3.0
90,2016-03-14,김도연,15.0,4.0
91,2016-03-14,김세정,100.0,4.0
92,2016-03-14,강시라,2.0,4.0
93,2016-03-14,강예빈,8.0,4.0
94,2016-03-14,이해인,17.0,4.0
95,2016-03-14,김주나,77.0,5.0
96,2016-03-14,김형은,36.0,5.0
97,2016-03-14,김다니,100.0,5.0
98,2016-03-14,전소연,70.0,5.0
99,2016-03-14,안예슬,63.0,5.0
100,2016-03-14,권은빈,83.0,6.0
101,2016-03-14,임나영,61.0,6.0
102,2016-03-14,김소희,62.0,6.0
103,2016-03-14,황인선,40.0,6.0
104,2016-03-14,강미나,100.0,6.0
105,2016-03-15,이수민,100.0,0.0
106,2016-03-15,김다니,8.0,0.0
107,2016-03-15,김주나,13.0,0.0
108,2016-03-15,전소연,4.0,0.0
109,2016-03-15,안예슬,4.0,0.0
110,2016-03-15,한혜리,14.0,1.0
111,2016-03-15,응씨카이,11.0,1.0
112,2016-03-15,정은우,23.0,1.0
113,2016-03-15,박시연,21.0,1.0
114,2016-03-15,정채연,100.0,1.0
115,2016-03-15,유연정,7.0,2.0
116,2016-03-15,박소연,5.0,2.0
117,2016-03-15,주결경,20.0,2.0
118,2016-03-15,강미나,15.0,2.0
119,2016-03-15,최유정,100.0,2.0
120,2016-03-15,김서경,11.0,3.0
121,2016-03-15,허찬미,100.0,3.0
122,2016-03-15,강시라,12.0,3.0
123,2016-03-15,김형은,13.0,3.0
124,2016-03-15,기희현,70.0,3.0
125,2016-03-15,이수현,24.0,4.0
126,2016-03-15,김도연,84.0,4.0
127,2016-03-15,김나영,83.0,4.0
128,2016-03-15,김청하,100.0,4.0
129,2016-03-15,황인선,31.0,4.0
130,2016-03-15,윤채경,14.0,5.0
131,2016-03-15,성혜민,9.0,5.0
132,2016-03-15,김소혜,100.0,5.0
133,2016-03-15,김소희,39.0,5.0
134,2016-03-15,임나영,28.0,5.0
135,2016-03-15,김세정,100.0,6.0
136,2016-03-15,이해인,18.0,6.0
137,2016-03-15,강예빈,9.0,6.0
138,2016-03-15,전소미,77.0,6.0
139,2016-03-15,권은빈,18.0,6.0
140,2016-03-16,김서경,4.0,0.0
141,2016-03-16,김주나,17.0,0.0
142,2016-03-16,정은우,27.0,0.0
143,2016-03-16,정채연,100.0,0.0
144,2016-03-16,임나영,19.0,0.0
145,2016-03-16,김소혜,100.0,1.0
146,2016-03-16,유연정,29.0,1.0
147,2016-03-16,김나영,69.0,1.0
148,2016-03-16,강미나,56.0,1.0
149,2016-03-16,이수현,14.0,1.0
150,2016-03-16,김소희,17.0,2.0
151,2016-03-16,김도연,32.0,2.0
152,2016-03-16,김세정,100.0,2.0
153,2016-03-16,허찬미,25.0,2.0
154,2016-03-16,김형은,12.0,2.0
155,2016-03-16,이수민,53.0,3.0
156,2016-03-16,최유정,100.0,3.0
157,2016-03-16,전소미,61.0,3.0
158,2016-03-16,강시라,2.0,3.0
159,2016-03-16,강예빈,11.0,3.0
160,2016-03-16,한혜리,48.0,4.0
161,2016-03-16,박시연,82.0,4.0
162,2016-03-16,응씨카이,35.0,4.0
163,2016-03-16,박소연,43.0,4.0
164,2016-03-16,권은빈,100.0,4.0
165,2016-03-16,기희현,88.0,5.0
166,2016-03-16,김다니,43.0,5.0
167,2016-03-16,주결경,100.0,5.0
168,2016-03-16,김청하,95.0,5.0
169,2016-03-16,성혜민,14.0,5.0
170,2016-03-16,안예슬,28.0,6.0
171,2016-03-16,황인선,57.0,6.0
172,2016-03-16,윤채경,30.0,6.0
173,2016-03-16,전소연,42.0,6.0
174,2016-03-16,이해인,100.0,6.0
175,2016-03-17,정은우,47.0,0.0
176,2016-03-17,김주나,29.0,0.0
177,2016-03-17,기희현,100.0,0.0
178,2016-03-17,박소연,30.0,0.0
179,2016-03-17,전소연,22.0,0.0
180,2016-03-17,유연정,13.0,1.0
181,2016-03-17,김서경,3.0,1.0
182,2016-03-17,권은빈,25.0,1.0
183,2016-03-17,황인선,10.0,1.0
184,2016-03-17,전소미,100.0,1.0
185,2016-03-17,김형은,8.0,2.0
186,2016-03-17,임나영,11.0,2.0
187,2016-03-17,박시연,19.0,2.0
188,2016-03-17,김세정,100.0,2.0
189,2016-03-17,김소희,17.0,2.0
190,2016-03-17,안예슬,1.0,3.0
191,2016-03-17,김나영,100.0,3.0
192,2016-03-17,최유정,44.0,3.0
193,2016-03-17,이수현,2.0,3.0
194,2016-03-17,주결경,8.0,3.0
195,2016-03-17,김소혜,45.0,4.0
196,2016-03-17,이수민,100.0,4.0
197,2016-03-17,허찬미,15.0,4.0
198,2016-03-17,김다니,11.0,4.0
199,2016-03-17,윤채경,5.0,4.0
200,2016-03-17,응씨카이,10.0,5.0
201,2016-03-17,강미나,41.0,5.0
202,2016-03-17,강시라,7.0,5.0
203,2016-03-17,정채연,100.0,5.0
204,2016-03-17,김도연,51.0,5.0
205,2016-03-17,성혜민,16.0,6.0
206,2016-03-17,김청하,100.0,6.0
207,2016-03-17,강예빈,80.0,6.0
208,2016-03-17,한혜리,38.0,6.0
209,2016-03-17,이해인,88.0,6.0
210,2016-03-18,권은빈,13.0,0.0
211,2016-03-18,전소연,3.0,0.0
212,2016-03-18,김세정,100.0,0.0
213,2016-03-18,김서경,2.0,0.0
214,2016-03-18,이수민,35.0,0.0
215,2016-03-18,황인선,53.0,1.0
216,2016-03-18,강시라,5.0,1.0
217,2016-03-18,김도연,100.0,1.0
218,2016-03-18,응씨카이,9.0,1.0
219,2016-03-18,한혜리,17.0,1.0
220,2016-03-18,최유정,100.0,2.0
221,2016-03-18,김청하,14.0,2.0
222,2016-03-18,김주나,8.0,2.0
223,2016-03-18,김소희,12.0,2.0
224,2016-03-18,이수현,4.0,2.0
225,2016-03-18,성혜민,14.0,3.0
226,2016-03-18,박시연,15.0,3.0
227,2016-03-18,전소미,100.0,3.0
228,2016-03-18,임나영,16.0,3.0
229,2016-03-18,강예빈,15.0,3.0
230,2016-03-18,주결경,100.0,4.0
231,2016-03-18,정은우,24.0,4.0
232,2016-03-18,기희현,35.0,4.0
233,2016-03-18,유연정,53.0,4.0
234,2016-03-18,김형은,22.0,4.0
235,2016-03-18,강미나,45.0,5.0
236,2016-03-18,박소연,8.0,5.0
237,2016-03-18,정채연,100.0,5.0
238,2016-03-18,허찬미,24.0,5.0
239,2016-03-18,이해인,32.0,5.0
240,2016-03-18,윤채경,14.0,6.0
241,2016-03-18,김나영,100.0,6.0
242,2016-03-18,김소혜,44.0,6.0
243,2016-03-18,안예슬,7.0,6.0
244,2016-03-18,김다니,10.0,6.0
245,2016-03-19,응씨카이,39.0,0.0
246,2016-03-19,이수민,78.0,0.0
247,2016-03-19,김나영,89.0,0.0
248,2016-03-19,주결경,100.0,0.0
249,2016-03-19,기희현,53.0,0.0
250,2016-03-19,강미나,86.0,1.0
251,2016-03-19,윤채경,40.0,1.0
252,2016-03-19,전소연,36.0,1.0
253,2016-03-19,김서경,23.0,1.0
254,2016-03-19,김주나,100.0,1.0
255,2016-03-19,강시라,15.0,2.0
256,2016-03-19,권은빈,73.0,2.0
257,2016-03-19,김다니,38.0,2.0
258,2016-03-19,황인선,58.0,2.0
259,2016-03-19,김도연,100.0,2.0
260,2016-03-19,강예빈,6.0,3.0
261,2016-03-19,김세정,100.0,3.0
262,2016-03-19,임나영,11.0,3.0
263,2016-03-19,김소혜,97.0,3.0
264,2016-03-19,이해인,16.0,3.0
265,2016-03-19,박시연,9.0,4.0
266,2016-03-19,한혜리,21.0,4.0
267,2016-03-19,최유정,100.0,4.0
268,2016-03-19,안예슬,9.0,4.0
269,2016-03-19,김소희,17.0,4.0
270,2016-03-19,김형은,8.0,5.0
271,2016-03-19,전소미,100.0,5.0
272,2016-03-19,박소연,7.0,5.0
273,2016-03-19,유연정,29.0,5.0
274,2016-03-19,성혜민,8.0,5.0
275,2016-03-19,이수현,3.0,6.0
276,2016-03-19,허찬미,100.0,6.0
277,2016-03-19,정채연,32.0,6.0
278,2016-03-19,김청하,25.0,6.0
279,2016-03-19,정은우,15.0,6.0
280,2016-03-20,김다니,12.0,0.0
281,2016-03-20,허찬미,20.0,0.0
282,2016-03-20,응씨카이,7.0,0.0
283,2016-03-20,임나영,8.0,0.0
284,2016-03-20,최유정,100.0,0.0
285,2016-03-20,전소미,93.0,1.0
286,2016-03-20,이수민,30.0,1.0
287,2016-03-20,김소혜,100.0,1.0
288,2016-03-20,권은빈,39.0,1.0
289,2016-03-20,안예슬,11.0,1.0
290,2016-03-20,이수현,5.0,2.0
291,2016-03-20,김세정,100.0,2.0
292,2016-03-20,정채연,70.0,2.0
293,2016-03-20,황인선,19.0,2.0
294,2016-03-20,강시라,6.0,2.0
295,2016-03-20,김소희,53.0,3.0
296,2016-03-20,유연정,48.0,3.0
297,2016-03-20,김서경,10.0,3.0
298,2016-03-20,박소연,28.0,3.0
299,2016-03-20,김도연,100.0,3.0
300,2016-03-20,김청하,100.0,4.0
301,2016-03-20,김형은,22.0,4.0
302,2016-03-20,강미나,70.0,4.0
303,2016-03-20,전소연,19.0,4.0
304,2016-03-20,기희현,53.0,4.0
305,2016-03-20,정은우,100.0,5.0
306,2016-03-20,김주나,85.0,5.0
307,2016-03-20,성혜민,33.0,5.0
308,2016-03-20,강예빈,44.0,5.0
309,2016-03-20,윤채경,64.0,5.0
310,2016-03-20,이해인,59.0,6.0
311,2016-03-20,박시연,46.0,6.0
312,2016-03-20,주결경,100.0,6.0
313,2016-03-20,김나영,83.0,6.0
314,2016-03-20,한혜리,94.0,6.0
315,2016-03-21,전소연,9.0,0.0
316,2016-03-21,권은빈,100.0,0.0
317,2016-03-21,기희현,18.0,0.0
318,2016-03-21,허찬미,27.0,0.0
319,2016-03-21,김도연,48.0,0.0
320,2016-03-21,이수현,26.0,1.0
321,2016-03-21,이해인,74.0,1.0
322,2016-03-21,김소희,100.0,1.0
323,2016-03-21,응씨카이,37.0,1.0
324,2016-03-21,한혜리,93.0,1.0
325,2016-03-21,임나영,20.0,2.0
326,2016-03-21,김서경,9.0,2.0
327,2016-03-21,안예슬,21.0,2.0
328,2016-03-21,정은우,45.0,2.0
329,2016-03-21,김소혜,100.0,2.0
330,2016-03-21,김세정,100.0,3.0
331,2016-03-21,김청하,37.0,3.0
332,2016-03-21,윤채경,8.0,3.0
333,2016-03-21,박시연,26.0,3.0
334,2016-03-21,김형은,7.0,3.0
335,2016-03-21,강미나,49.0,4.0
336,2016-03-21,황인선,37.0,4.0
337,2016-03-21,주결경,62.0,4.0
338,2016-03-21,김주나,30.0,4.0
339,2016-03-21,정채연,100.0,4.0
340,2016-03-21,김나영,22.0,5.0
341,2016-03-21,유연정,14.0,5.0
342,2016-03-21,성혜민,5.0,5.0
343,2016-03-21,강예빈,6.0,5.0
344,2016-03-21,최유정,100.0,5.0
345,2016-03-21,김다니,20.0,6.0
346,2016-03-21,강시라,9.0,6.0
347,2016-03-21,박소연,11.0,6.0
348,2016-03-21,이수민,46.0,6.0
349,2016-03-21,전소미,100.0,6.0
350,2016-03-22,윤채경,10.0,0.0
351,2016-03-22,전소미,100.0,0.0
352,2016-03-22,박소연,10.0,0.0
353,2016-03-22,한혜리,36.0,0.0
354,2016-03-22,김형은,14.0,0.0
355,2016-03-22,황인선,42.0,1.0
356,2016-03-22,강시라,18.0,1.0
357,2016-03-22,기희현,36.0,1.0
358,2016-03-22,주결경,93.0,1.0
359,2016-03-22,김도연,100.0,1.0
360,2016-03-22,김소희,53.0,2.0
361,2016-03-22,이수민,92.0,2.0
362,2016-03-22,안예슬,27.0,2.0
363,2016-03-22,김청하,100.0,2.0
364,2016-03-22,김다니,33.0,2.0
365,2016-03-22,김주나,30.0,3.0
366,2016-03-22,권은빈,100.0,3.0
367,2016-03-22,김나영,70.0,3.0
368,2016-03-22,김서경,8.0,3.0
369,2016-03-22,정채연,97.0,3.0
370,2016-03-22,이수현,30.0,4.0
371,2016-03-22,전소연,35.0,4.0
372,2016-03-22,이해인,100.0,4.0
373,2016-03-22,정은우,85.0,4.0
374,2016-03-22,박시연,81.0,4.0
375,2016-03-22,임나영,9.0,5.0
376,2016-03-22,최유정,100.0,5.0
377,2016-03-22,김세정,76.0,5.0
378,2016-03-22,강예빈,8.0,5.0
379,2016-03-22,허찬미,20.0,5.0
380,2016-03-22,유연정,20.0,6.0
381,2016-03-22,강미나,23.0,6.0
382,2016-03-22,김소혜,100.0,6.0
383,2016-03-22,성혜민,8.0,6.0
384,2016-03-22,응씨카이,10.0,6.0
385,2016-03-23,강예빈,31.0,0.0
386,2016-03-23,성혜민,20.0,0.0
387,2016-03-23,김도연,100.0,0.0
388,2016-03-23,유연정,48.0,0.0
389,2016-03-23,정은우,55.0,0.0
390,2016-03-23,황인선,86.0,1.0
391,2016-03-23,김주나,77.0,1.0
392,2016-03-23,김형은,35.0,1.0
393,2016-03-23,이해인,100.0,1.0
394,2016-03-23,안예슬,54.0,1.0
395,2016-03-23,김소혜,63.0,2.0
396,2016-03-23,임나영,9.0,2.0
397,2016-03-23,강미나,18.0,2.0
398,2016-03-23,최유정,100.0,2.0
399,2016-03-23,윤채경,7.0,2.0
400,2016-03-23,김청하,63.0,3.0
401,2016-03-23,김다니,21.0,3.0
402,2016-03-23,이수민,100.0,3.0
403,2016-03-23,응씨카이,14.0,3.0
404,2016-03-23,주결경,58.0,3.0
405,2016-03-23,김나영,100.0,4.0
406,2016-03-23,김소희,56.0,4.0
407,2016-03-23,기희현,36.0,4.0
408,2016-03-23,한혜리,87.0,4.0
409,2016-03-23,강시라,15.0,4.0
410,2016-03-23,김서경,4.0,5.0
411,2016-03-23,정채연,50.0,5.0
412,2016-03-23,전소연,6.0,5.0
413,2016-03-23,김세정,100.0,5.0
414,2016-03-23,박시연,13.0,5.0
415,2016-03-23,박소연,10.0,6.0
416,2016-03-23,허찬미,30.0,6.0
417,2016-03-23,전소미,100.0,6.0
418,2016-03-23,이수현,10.0,6.0
419,2016-03-23,권은빈,37.0,6.0
420,2016-03-24,김도연,26.0,0.0
421,2016-03-24,전소연,5.0,0.0
422,2016-03-24,김서경,3.0,0.0
423,2016-03-24,최유정,100.0,0.0
424,2016-03-24,김세정,97.0,0.0
425,2016-03-24,이수현,1.0,1.0
426,2016-03-24,정채연,11.0,1.0
427,2016-03-24,이수민,100.0,1.0
428,2016-03-24,권은빈,5.0,1.0
429,2016-03-24,김소희,4.0,1.0
430,2016-03-24,응씨카이,47.0,2.0
431,2016-03-24,김형은,29.0,2.0
432,2016-03-24,김다니,68.0,2.0
433,2016-03-24,강예빈,57.0,2.0
434,2016-03-24,유연정,100.0,2.0
435,2016-03-24,기희현,61.0,3.0
436,2016-03-24,성혜민,34.0,3.0
437,2016-03-24,김주나,100.0,3.0
438,2016-03-24,안예슬,44.0,3.0
439,2016-03-24,이해인,92.0,3.0
440,2016-03-24,박시연,44.0,4.0
441,2016-03-24,허찬미,59.0,4.0
442,2016-03-24,김나영,100.0,4.0
443,2016-03-24,주결경,89.0,4.0
444,2016-03-24,강미나,70.0,4.0
445,2016-03-24,김소혜,86.0,5.0
446,2016-03-24,박소연,12.0,5.0
447,2016-03-24,한혜리,29.0,5.0
448,2016-03-24,임나영,15.0,5.0
449,2016-03-24,김청하,100.0,5.0
450,2016-03-24,황인선,15.0,6.0
451,2016-03-24,전소미,100.0,6.0
452,2016-03-24,강시라,6.0,6.0
453,2016-03-24,윤채경,11.0,6.0
454,2016-03-24,정은우,18.0,6.0
